id,fromLib,toLib,repoName,fileName,startCommit,endCommit,startCommitChanges,endCommitChanges,startCommitMessage,endCommitMessage,startCommitTime,endCommitTime,Category,repoOwner,repoSplitName
1982,commons-httpclient:commons-httpclient,org.apache.httpcomponents:httpclient,micromata_JiraRestClient,pom.xml,c59679e1a89fef65b3d18cd43c20c6104ae2b646,c59679e1a89fef65b3d18cd43c20c6104ae2b646,"+org.apache.httpcomponents:httpclient
-commons-httpclient:commons-httpclient
-com.sun.jersey:jersey-client","+org.apache.httpcomponents:httpclient
-commons-httpclient:commons-httpclient
-com.sun.jersey:jersey-client","Changing to Apache HttpClient 4.4
","Changing to Apache HttpClient 4.4
",2015-05-06,2015-05-06,27,micromata,JiraRestClient
1991,commons-httpclient:commons-httpclient,org.apache.httpcomponents:httpclient,workhabitinc_dandy,dandy-api/pom.xml,c82aefd8e9df0b82e1dab880d54a39b13eda9384,c82aefd8e9df0b82e1dab880d54a39b13eda9384,"+org.apache.httpcomponents:httpmime
+org.apache.httpcomponents:httpclient
-commons-httpclient:commons-httpclient","+org.apache.httpcomponents:httpmime
+org.apache.httpcomponents:httpclient
-commons-httpclient:commons-httpclient","fixed utf8 issues
alter request manager to use httpclient 4.1
rev version to 1.1
","fixed utf8 issues
alter request manager to use httpclient 4.1
rev version to 1.1
",2011-01-25,2011-01-25,27,workhabitinc,dandy
2014,commons-httpclient:commons-httpclient,org.apache.httpcomponents:httpclient,Consonance_consonance,consonance-arch/pom.xml,f4d2644d0d1c17a33398ddbf39e5a32e9491d4be,f4d2644d0d1c17a33398ddbf39e5a32e9491d4be,"+org.apache.httpcomponents:httpcore
+org.apache.httpcomponents:httpclient
-commons-httpclient:commons-httpclient","+org.apache.httpcomponents:httpcore
+org.apache.httpcomponents:httpclient
-commons-httpclient:commons-httpclient","Feature/ga4gh mockups (#115)

* Update youxia version for Liberty OpenStack
* Fix dependencies
* Implementation of workflow-execution-schema
Implements https://github.com/ga4gh/workflow-execution-schemas/blob/8c6c55f7160593cd1a957aaea6d549be02d92104/src/main/resources/swagger/ga4gh-tool-discovery.yaml
Outstanding issues:
* schema lacks concept of authentication, this ends up creating jobs with no owner
* testing
* Update task-execution-schema-endpoints
Updated to https://github.com/ga4gh/task-execution-schemas/commit/5c81d2543f85e7bda62d06f66650459db2bc96d1
* Update to Dockstore 0.9.2
Also modify Authentication/Authorization for GA4GH resources to be a bit
more correct
* Strip out vulnerable httpclient (security warnings)
","Feature/ga4gh mockups (#115)

* Update youxia version for Liberty OpenStack
* Fix dependencies
* Implementation of workflow-execution-schema
Implements https://github.com/ga4gh/workflow-execution-schemas/blob/8c6c55f7160593cd1a957aaea6d549be02d92104/src/main/resources/swagger/ga4gh-tool-discovery.yaml
Outstanding issues:
* schema lacks concept of authentication, this ends up creating jobs with no owner
* testing
* Update task-execution-schema-endpoints
Updated to https://github.com/ga4gh/task-execution-schemas/commit/5c81d2543f85e7bda62d06f66650459db2bc96d1
* Update to Dockstore 0.9.2
Also modify Authentication/Authorization for GA4GH resources to be a bit
more correct
* Strip out vulnerable httpclient (security warnings)
",2016-07-19,2016-07-19,27,Consonance,consonance
2015,commons-httpclient:commons-httpclient,org.apache.httpcomponents:httpclient,basho_riak-java-client,pom.xml,fa6f20bf1d574ab6e693b5b4a51e5a7a4d44e726,fa6f20bf1d574ab6e693b5b4a51e5a7a4d44e726,"+org.apache.httpcomponents:httpclient
-commons-httpclient:commons-httpclient","+org.apache.httpcomponents:httpclient
-commons-httpclient:commons-httpclient","Replace end of life apache http client 3.1 with 4.1
","Replace end of life apache http client 3.1 with 4.1
",2011-07-11,2011-07-11,27,basho,riak-java-client
2016,commons-httpclient:commons-httpclient,org.apache.httpcomponents:httpclient,joshsh_ripple,ripple-base/pom.xml,fc1a50577be3ab5954fc7595101c9624500eea3c,fc1a50577be3ab5954fc7595101c9624500eea3c,"+org.apache.httpcomponents:httpclient
-commons-httpclient:commons-httpclient
-log4j:log4j
-org.slf4j:slf4j-log4j12","+org.apache.httpcomponents:httpclient
-commons-httpclient:commons-httpclient
-log4j:log4j
-org.slf4j:slf4j-log4j12","Moved to Java 7. Dropped Log4j for java.util.logging. Dropped Commons HttpClient for HttpComponents. Various tweaks and cleanup.
","Moved to Java 7. Dropped Log4j for java.util.logging. Dropped Commons HttpClient for HttpComponents. Various tweaks and cleanup.
",2014-03-13,2014-03-13,27,joshsh,ripple
2037,commons-httpclient:commons-httpclient,org.apache.httpcomponents:httpcore,apache_directory-fortress-core,pom.xml,c4ec02a0afd9af1d4b3e6ec086e9a4261b0e7d76,c4ec02a0afd9af1d4b3e6ec086e9a4261b0e7d76,"+org.apache.httpcomponents:httpcore
+javax.ws.rs:javax.ws.rs-api
+org.apache.cxf:cxf-api
-commons-httpclient:commons-httpclient
-org.apache.cxf:cxf-common-utilities","+org.apache.httpcomponents:httpcore
+javax.ws.rs:javax.ws.rs-api
+org.apache.cxf:cxf-api
-commons-httpclient:commons-httpclient
-org.apache.cxf:cxf-common-utilities","FC-122 - Use latest httpclient from apache httpcomponents
","FC-122 - Use latest httpclient from apache httpcomponents
",2015-10-31,2015-10-31,27,apache,directory-fortress-core
2063,commons-io:commons-io,org.apache.commons:commons-io,Bammerbom_UltimateCore,pom.xml,0a06b0a440a7d5a13ea6bb69e4b18f17f9bf5754,0a06b0a440a7d5a13ea6bb69e4b18f17f9bf5754,"+org.apache.commons:commons-io
-commons-io:commons-io","+org.apache.commons:commons-io
-commons-io:commons-io","Use official commons-io
","Use official commons-io
",2015-02-28,2015-02-28,0,Bammerbom,UltimateCore
2072,commons-lang:commons-lang,com.google.guava:guava,paypal_SeLion,common/pom.xml,3d1dbb81f354707b6ee76041ac9a9cb297fe03cb,3d1dbb81f354707b6ee76041ac9a9cb297fe03cb,"+net.jcip:jcip-annotations
+com.google.guava:guava
+commons-configuration:commons-configuration
-commons-lang:commons-lang","+net.jcip:jcip-annotations
+com.google.guava:guava
+commons-configuration:commons-configuration
-commons-lang:commons-lang","Refactor DataProviders into standalone module

- Refactor the SeLion DataProviders into a standalone module dataprovider
that is independent of the rest of SeLion client and can be used by
clients using TestNG.
- Moved SeLionLogger (as well as LoggerConfig) and FileAssistant into
common as well as their associated tests.
- Moved dataprovider test resources into client-dataprovider.
- Moved to commons-configuration and commons-codec 1.10
","Refactor DataProviders into standalone module

- Refactor the SeLion DataProviders into a standalone module dataprovider
that is independent of the rest of SeLion client and can be used by
clients using TestNG.
- Moved SeLionLogger (as well as LoggerConfig) and FileAssistant into
common as well as their associated tests.
- Moved dataprovider test resources into client-dataprovider.
- Moved to commons-configuration and commons-codec 1.10
",2015-08-03,2015-08-03,13,paypal,SeLion
2079,commons-lang:commons-lang,org.apache.commons:commons-lang3,InnovateUKGitHub_innovation-funding-service,ifs-bitbucket-plugin/pom.xml,05378ec351a369bb705f4949dc0ed1c47b0d4bdc,05378ec351a369bb705f4949dc0ed1c47b0d4bdc,"+org.apache.commons:commons-lang3
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
-commons-lang:commons-lang","Merge pull request #586 in IFS/innovation-funding-service from feature/IFS-4263-improve-bitbucket-flyway-plugin to development

* commit '2c6514f14a53649da706b0c5bf49dcd4a0c643c2':
  IFS-4263 : Roll bitbucket plugin up to 1.0.2-SNAPSHOT
  IFS-4263 : Roll up to v1.0.1
  IFS-4263 : Remove redundant code that was from bitbucket plugin template project
  IFS-4263 : Improve error message ; improve plugin installation instructions
  IFS-4263 : Correct Integer comparison
  IFS-4263 : Add new min version to output message
  IFS-4263 : Aligned commons lang and maven compiler with latest atlas SDK
  IFS-4263 : Add maven repository location so that IDEA resolves dependencies without reference to SDK
  IFS-4263 : Move dependency versions in properties
  IFS-4263 : Tweaks and readme updates to allow plugin to build
","Merge pull request #586 in IFS/innovation-funding-service from feature/IFS-4263-improve-bitbucket-flyway-plugin to development

* commit '2c6514f14a53649da706b0c5bf49dcd4a0c643c2':
  IFS-4263 : Roll bitbucket plugin up to 1.0.2-SNAPSHOT
  IFS-4263 : Roll up to v1.0.1
  IFS-4263 : Remove redundant code that was from bitbucket plugin template project
  IFS-4263 : Improve error message ; improve plugin installation instructions
  IFS-4263 : Correct Integer comparison
  IFS-4263 : Add new min version to output message
  IFS-4263 : Aligned commons lang and maven compiler with latest atlas SDK
  IFS-4263 : Add maven repository location so that IDEA resolves dependencies without reference to SDK
  IFS-4263 : Move dependency versions in properties
  IFS-4263 : Tweaks and readme updates to allow plugin to build
",2018-10-17,2018-10-17,13,InnovateUKGitHub,innovation-funding-service
2168,commons-lang:commons-lang,org.apache.commons:commons-lang3,jeremylong_DependencyCheck,pom.xml,514f8398e2e5c68e84aaf3c022ccbc69631c9ac3,514f8398e2e5c68e84aaf3c022ccbc69631c9ac3,"+org.apache.commons:commons-lang3
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
-commons-lang:commons-lang","Upgraded commons-lang-2.6 to newer commons-lang3-3.4.
","Upgraded commons-lang-2.6 to newer commons-lang3-3.4.
",2015-09-07,2015-09-07,13,jeremylong,DependencyCheck
2178,commons-lang:commons-lang,org.apache.commons:commons-lang3,bcsoft_bc-framework,bc-parent/pom.xml,53f1e2cf1fead05df7b612c8bb252e22d20cf59b,53f1e2cf1fead05df7b612c8bb252e22d20cf59b,"+org.apache.commons:commons-lang3
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
-commons-lang:commons-lang","删除commons-lang改为commons-lang3
","删除commons-lang改为commons-lang3
",2015-06-09,2015-06-09,13,bcsoft,bc-framework
2179,commons-lang:commons-lang,org.apache.commons:commons-lang3,neophob_PixelController,pom.xml,53f7eef554266588ef7b3629a91ed8e6029b78c6,53f7eef554266588ef7b3629a91ed8e6029b78c6,"+org.apache.commons:commons-lang3
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
-commons-lang:commons-lang","use latest commons-lang
","use latest commons-lang
",2012-06-04,2012-06-04,13,neophob,PixelController
2239,commons-lang:commons-lang,org.apache.commons:commons-lang3,xiaolanglang_easypoi,pom.xml,6f196cc2f40c3d5cde5f7463a1ba333f62a5516e,6f196cc2f40c3d5cde5f7463a1ba333f62a5516e,"+org.apache.commons:commons-lang3
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
-commons-lang:commons-lang",升级到common-lang3,升级到common-lang3,2015-04-23,2015-04-23,13,xiaolanglang,easypoi
2240,commons-lang:commons-lang,org.apache.commons:commons-lang3,cloudera_mahout,pom.xml,6f28ee26f3e4578cf4ed906b51bbc07f8db04e5e,6f28ee26f3e4578cf4ed906b51bbc07f8db04e5e,"+org.apache.commons:commons-lang3
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
-commons-lang:commons-lang","Mahout-1187: Update Commons Lang to Commons Lang3

git-svn-id: https://svn.apache.org/repos/asf/mahout/trunk@1465425 13f79535-47bb-0310-9956-ffa450edef68
","Mahout-1187: Update Commons Lang to Commons Lang3

git-svn-id: https://svn.apache.org/repos/asf/mahout/trunk@1465425 13f79535-47bb-0310-9956-ffa450edef68
",2013-04-07,2013-04-07,13,cloudera,mahout
2243,commons-lang:commons-lang,org.apache.commons:commons-lang3,JULIELab_jcore-base,jcore-lingpipegazetteer-ae/pom.xml,73b0517f2cfcc20b5468722804e19591310ce401,73b0517f2cfcc20b5468722804e19591310ce401,"+org.apache.commons:commons-lang3
-commons-lang:commons-lang
-de.julielab:jcore-types","+org.apache.commons:commons-lang3
-commons-lang:commons-lang
-de.julielab:jcore-types","removed junit from individual poms;
removed jcore-types from individual poms and added it to jcore-base pom;
updated and unified other dependencies (guava, commons-lang3, etc.)","removed junit from individual poms;
removed jcore-types from individual poms and added it to jcore-base pom;
updated and unified other dependencies (guava, commons-lang3, etc.)",2015-11-03,2015-11-03,13,JULIELab,jcore-base
2275,commons-lang:commons-lang,org.apache.commons:commons-lang3,Netcentric_accesscontroltool,pom.xml,8e23d0dfd7a6d1cdc60375e82370cef040ba4109,8e23d0dfd7a6d1cdc60375e82370cef040ba4109,"+org.apache.commons:commons-lang3
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
-commons-lang:commons-lang",#407 Use commons lang 3,#407 Use commons lang 3,2019-12-27,2019-12-27,13,Netcentric,accesscontroltool
2310,commons-lang:commons-lang,org.apache.commons:commons-lang3,Tanaguru_Tanaguru,engine/tanaguru-api/pom.xml,a8486e891b1fbd338b41000c50d74e7f1268f2e4,a8486e891b1fbd338b41000c50d74e7f1268f2e4,"+org.apache.commons:commons-lang3
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
-commons-lang:commons-lang","#591 : Upgrade apache commons libraries
","#591 : Upgrade apache commons libraries
",2013-05-29,2013-05-29,13,Tanaguru,Tanaguru
2316,commons-lang:commons-lang,org.apache.commons:commons-lang3,42BV_jarb,pom.xml,b193a20c23a862be0ec7abccf74b83f25979c465,b193a20c23a862be0ec7abccf74b83f25979c465,"+org.apache.commons:commons-lang3
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
-commons-lang:commons-lang","bumped to commons3
","bumped to commons3
",2011-08-05,2011-08-05,13,42BV,jarb
2372,commons-lang:commons-lang,org.apache.commons:commons-lang3,iBotPeaches_Apktool,apktool-lib/pom.xml,bd6bf6ee2713456d003762ab5b011059c10e5d62,bd6bf6ee2713456d003762ab5b011059c10e5d62,"+org.apache.commons:commons-lang3
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
-commons-lang:commons-lang","wrong artifact, lang3","wrong artifact, lang3",2012-07-25,2012-07-25,13,iBotPeaches,Apktool
2373,commons-lang:commons-lang,org.apache.commons:commons-lang3,brutall_brut.apktool,apktool-lib/pom.xml,bd6bf6ee2713456d003762ab5b011059c10e5d62,bd6bf6ee2713456d003762ab5b011059c10e5d62,"+org.apache.commons:commons-lang3
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
-commons-lang:commons-lang","wrong artifact, lang3","wrong artifact, lang3",2012-07-25,2012-07-25,13,brutall,brut.apktool
2376,commons-lang:commons-lang,org.apache.commons:commons-lang3,box_mojito,webapp/pom.xml,c1595d063050605993e1f8be613d82b02ed1dc23,c1595d063050605993e1f8be613d82b02ed1dc23,"+org.apache.commons:commons-lang3
-org.webjars:webjars-locator
-commons-lang:commons-lang
-org.webjars:Intl.js","+org.apache.commons:commons-lang3
-org.webjars:webjars-locator
-commons-lang:commons-lang
-org.webjars:Intl.js","Remove webjar and update to common.lang3

- webjar shouldn't be required since we don't load the Intl polyfill anymore
- replace ""common.lang with common.lang3"" to have a single dependency
","Remove webjar and update to common.lang3

- webjar shouldn't be required since we don't load the Intl polyfill anymore
- replace ""common.lang with common.lang3"" to have a single dependency
",2019-05-14,2019-05-14,13,box,mojito
2418,commons-lang:commons-lang,org.apache.commons:commons-lang3,estatio_estatio,pom.xml,df5ad79e3f5d9b8b63411ea91e44f72d2e86b0e0,df5ad79e3f5d9b8b63411ea91e44f72d2e86b0e0,"+org.apache.commons:commons-lang3
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
-commons-lang:commons-lang","EST-284, EST280: Add derived attribute to determine if indexation can be applied

* upgraded from common-lang to common-lang3
* added derived number to display to first non-null invoice number, collection number or invoice id
","EST-284, EST280: Add derived attribute to determine if indexation can be applied

* upgraded from common-lang to common-lang3
* added derived number to display to first non-null invoice number, collection number or invoice id
",2013-11-20,2013-11-20,13,estatio,estatio
2424,commons-lang:commons-lang,org.apache.commons:commons-lang3,BorderTech_wcomponents,wcomponents-core/pom.xml,f1a36c62e6754572117f7843ba7b3af9185bc75a,f1a36c62e6754572117f7843ba7b3af9185bc75a,"+org.apache.commons:commons-lang3
+org.owasp.antisamy:antisamy
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
+org.owasp.antisamy:antisamy
-commons-lang:commons-lang","Sanitize RichText input

* Added a mechanism to make HTML entities safe in XML.
* Added a wrapper for AntiSamy and a default config suitable for
tinyMCE.
* Updated WTextArea.setData to use the HTML entity unescaper and
AntiSamy for input sanitization if in rich text mode.
* Updated WText.setData to use the HTML entity unescaper.
* Updated the XSLT build to retain inter-node whitespace in the html
namespace.
* Updated the XSLT for WTextArea in the read-only state to allow for
nested HTML.
* Added a null transform for ui:rtf which was missing.
* Updated TextAreaExample and WTextExample to show impact of the new
escape/sanitize mechanisms.
* Updated wcomponents-core dependencies for apache commons to upgrade
commons-lang 2.3 to commons-lang3 3.4 and add dependency for AntiSamy.

Fixes #620
","Sanitize RichText input

* Added a mechanism to make HTML entities safe in XML.
* Added a wrapper for AntiSamy and a default config suitable for
tinyMCE.
* Updated WTextArea.setData to use the HTML entity unescaper and
AntiSamy for input sanitization if in rich text mode.
* Updated WText.setData to use the HTML entity unescaper.
* Updated the XSLT build to retain inter-node whitespace in the html
namespace.
* Updated the XSLT for WTextArea in the read-only state to allow for
nested HTML.
* Added a null transform for ui:rtf which was missing.
* Updated TextAreaExample and WTextExample to show impact of the new
escape/sanitize mechanisms.
* Updated wcomponents-core dependencies for apache commons to upgrade
commons-lang 2.3 to commons-lang3 3.4 and add dependency for AntiSamy.

Fixes #620
",2016-06-22,2016-06-22,13,BorderTech,wcomponents
2431,commons-lang:commons-lang,org.apache.commons:commons-lang3,subutai-io_peer-os,management/server/subutai-common/pom.xml,f53ba7323356b3235d5310cd739b2ba448690b7d,f53ba7323356b3235d5310cd739b2ba448690b7d,"+org.apache.commons:commons-lang3
+com.fasterxml.uuid:java-uuid-generator
-com.eaio.uuid:uuid
-org.doomdark:com.springsource.org.doomdark.uuid
-org.osgi:org.osgi.core
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
+com.fasterxml.uuid:java-uuid-generator
-com.eaio.uuid:uuid
-org.doomdark:com.springsource.org.doomdark.uuid
-org.osgi:org.osgi.core
-commons-lang:commons-lang","-m SUBUTAI-1347
UUID generator libs changed by OSGI compatible
commons-lang lib updated to commons-lang3
","-m SUBUTAI-1347
UUID generator libs changed by OSGI compatible
commons-lang lib updated to commons-lang3
",2014-09-13,2014-09-13,13,subutai-io,peer-os
2902,commons-pool:commons-pool,org.apache.commons:commons-pool2,zinin_tomcat-redis-session,pom.xml,34bb9af273423bee6c24980cecaf980327f28097,34bb9af273423bee6c24980cecaf980327f28097,"+org.apache.commons:commons-pool2
-commons-pool:commons-pool","+org.apache.commons:commons-pool2
-commons-pool:commons-pool","Fixed:
#5
Added isAnyRequiredFieldNull method (pull request #7 by ilyazaslavsky)

#6
Database index selection removed from RedisManager.
Now dbIndex selected in connection pool.

Update:
- Jedis dependency to 2.4.2 (now it's compatible with spring-data-redis)
- Commons Pool to Commons Pool 2 (new Jedis uses new commons pool)
- Apache Tomcat to 7.0.52
","Fixed:
#5
Added isAnyRequiredFieldNull method (pull request #7 by ilyazaslavsky)

#6
Database index selection removed from RedisManager.
Now dbIndex selected in connection pool.

Update:
- Jedis dependency to 2.4.2 (now it's compatible with spring-data-redis)
- Commons Pool to Commons Pool 2 (new Jedis uses new commons pool)
- Apache Tomcat to 7.0.52
",2014-03-28,2014-03-28,6,zinin,tomcat-redis-session
2925,dom4j:dom4j,org.dom4j:dom4j,JetBrains_teamcity-vmware-plugin,cloud-vmware-server/pom.xml,5ac11bc13a5814b51f6fd17c5027ba97901fcd93,5ac11bc13a5814b51f6fd17c5027ba97901fcd93,"+org.dom4j:dom4j
-dom4j:dom4j","+org.dom4j:dom4j
-dom4j:dom4j","update dom4j to 2.1.1
","update dom4j to 2.1.1
",2019-08-17,2019-08-17,49,JetBrains,teamcity-vmware-plugin
2970,dom4j:dom4j,org.dom4j:dom4j,jenkinsci_java-client-api,jenkins-client/pom.xml,fe2601a77733887a0cdfa4d20d46997765e8e8ca,fe2601a77733887a0cdfa4d20d46997765e8e8ca,"+org.dom4j:dom4j
-dom4j:dom4j","+org.dom4j:dom4j
-dom4j:dom4j","Fixed #426 - Upgrade dom4j
","Fixed #426 - Upgrade dom4j
",2019-09-15,2019-09-15,49,jenkinsci,java-client-api
3019,hsqldb:hsqldb,org.hsqldb:hsqldb,julianhyde_optiq,pom.xml,0a5d69a0f11807bf3b12b994ca9776c18dab7de2,0a5d69a0f11807bf3b12b994ca9776c18dab7de2,"+org.hsqldb:hsqldb
-hsqldb:hsqldb","+org.hsqldb:hsqldb
-hsqldb:hsqldb","Fix issues with data-type and time-zone when accessing Timestamp from JDBC adapter. Upgrade to hsqldb-2.3.1.
","Fix issues with data-type and time-zone when accessing Timestamp from JDBC adapter. Upgrade to hsqldb-2.3.1.
",2013-11-07,2013-11-07,31,julianhyde,optiq
3028,hsqldb:hsqldb,org.hsqldb:hsqldb,researchstudio-sat_webofneeds,webofneeds/won-node/pom.xml,191ad1a76c834480e12038958dac3243461a1a86,191ad1a76c834480e12038958dac3243461a1a86,"+org.hsqldb:hsqldb
-hsqldb:hsqldb","+org.hsqldb:hsqldb
-hsqldb:hsqldb","fixed hsqldb version problem
","fixed hsqldb version problem
",2012-12-27,2012-12-27,31,researchstudio-sat,webofneeds
3048,hsqldb:hsqldb,org.hsqldb:hsqldb,jeppetto_jeppetto,jeppetto-test-support/pom.xml,7fa17e4c634073abbd914f3ebc821281ece973c3,7fa17e4c634073abbd914f3ebc821281ece973c3,"+org.hsqldb:hsqldb
-hsqldb:hsqldb","+org.hsqldb:hsqldb
-hsqldb:hsqldb","Update to support hibernate 4
- Disable Mongo stuff (since I don't need it and I want to be able to tag this)
- Hibernate 4 update
- Spring 3 update (for hibernate 4)
- HSQLDB update (for hibernate 4)
","Update to support hibernate 4
- Disable Mongo stuff (since I don't need it and I want to be able to tag this)
- Hibernate 4 update
- Spring 3 update (for hibernate 4)
- HSQLDB update (for hibernate 4)
",2013-11-01,2013-11-01,31,jeppetto,jeppetto
3063,hsqldb:hsqldb,org.hsqldb:hsqldb,lucmoreau_ProvToolbox,prov-sql/pom.xml,b770197dedb10a4a8ef8ce4c385f55397d1944b0,b770197dedb10a4a8ef8ce4c385f55397d1944b0,"+org.hibernate.javax.persistence:hibernate-jpa-2.1-api
+org.hsqldb:hsqldb
+org.hibernate:hibernate-core
+org.postgresql:postgresql
-org.hibernate:hibernate
-postgresql:postgresql
-hsqldb:hsqldb
-org.hibernate.javax.persistence:hibernate-jpa-2.0-api","+org.hibernate.javax.persistence:hibernate-jpa-2.1-api
+org.hsqldb:hsqldb
+org.hibernate:hibernate-core
+org.postgresql:postgresql
-org.hibernate:hibernate
-postgresql:postgresql
-hsqldb:hsqldb
-org.hibernate.javax.persistence:hibernate-jpa-2.0-api","upgraded to hibernate 4.3.5, and hsqldb 2.3.2
","upgraded to hibernate 4.3.5, and hsqldb 2.3.2
",2014-07-12,2014-07-12,31,lucmoreau,ProvToolbox
3121,info.cukes:cucumber-java,io.cucumber:cucumber-java,bonigarcia_mastering-junit5,junit5-cucumber/pom.xml,d351074ecf053c49e2fafddd09d0ee523e81e370,d351074ecf053c49e2fafddd09d0ee523e81e370,"+io.cucumber:cucumber-java
-info.cukes:cucumber-jupiter
-info.cukes:cucumber-java","+io.cucumber:cucumber-java
-info.cukes:cucumber-jupiter
-info.cukes:cucumber-java","Remove CucumberExtension extension from the junit5-cucumber project (issue #3)
","Remove CucumberExtension extension from the junit5-cucumber project (issue #3)
",2018-01-15,2018-01-15,53,bonigarcia,mastering-junit5
3175,io.dropwizard.metrics:metrics-graphite,io.micrometer:micrometer-registry-prometheus,HotelsDotCom_data-highway,monitoring/kafka-offset-metrics/pom.xml,d79ebc0c4b87d08e45489bdb0a49a1d2124b8439,d79ebc0c4b87d08e45489bdb0a49a1d2124b8439,"+org.springframework.boot:spring-boot-starter-web
+org.springframework.boot:spring-boot-starter-actuator
+io.micrometer:micrometer-registry-prometheus
-io.dropwizard.metrics:metrics-core
-javax.xml.bind:jaxb-api
-io.dropwizard.metrics:metrics-graphite",,"ROAD-1116: Micrometer all metrics (except truck park)
","ROAD-1116: Micrometer all metrics (except truck park)
",2019-01-18,2019-01-18,18,HotelsDotCom,data-highway
3201,io.reactivex:rxjava,io.reactivex.rxjava2:rxjava,contentful_vault,pom.xml,3698f8416d41fa72b49346804a11c309ada39b0c,3698f8416d41fa72b49346804a11c309ada39b0c,"+io.reactivex.rxjava2:rxjava
+com.squareup.okhttp3:mockwebserver
+org.mockito:mockito-core
+com.squareup.okhttp3:okhttp-urlconnection
-com.squareup.okhttp:mockwebserver
-org.mockito:mockito-all
-io.reactivex:rxjava
-com.squareup.okhttp:okhttp-urlconnection","+io.reactivex.rxjava2:rxjava
+com.squareup.okhttp3:mockwebserver
+org.mockito:mockito-core
+com.squareup.okhttp3:okhttp-urlconnection
-com.squareup.okhttp:mockwebserver
-org.mockito:mockito-all
-io.reactivex:rxjava
-com.squareup.okhttp:okhttp-urlconnection","Update versions of dependencies
","Update versions of dependencies
",2017-08-16,2017-08-16,56,contentful,vault
3215,io.reactivex:rxjava,io.reactivex.rxjava2:rxjava,intendia-oss_autorest,jre/pom.xml,b5e6c0c3b1f937db0e603cfd907b3d239b706f01,b5e6c0c3b1f937db0e603cfd907b3d239b706f01,"+io.reactivex.rxjava2:rxjava
-io.reactivex:rxjava","+io.reactivex.rxjava2:rxjava
-io.reactivex:rxjava","Upgrade to RxJava 2
","Upgrade to RxJava 2
",2018-04-14,2018-04-14,56,intendia-oss,autorest
3216,io.reactivex:rxjava,io.reactivex.rxjava2:rxjava,ben-manes_caffeine,examples/write-behind-rxjava/pom.xml,d9ddcc877a7cdd5f588bd6044bc0ee6150db78fe,d9ddcc877a7cdd5f588bd6044bc0ee6150db78fe,"+io.reactivex.rxjava2:rxjava
-io.reactivex:rxjava","+io.reactivex.rxjava2:rxjava
-io.reactivex:rxjava","Upgrade write-behind-rxjava to RxJava v2

Plus resolve warnings now shown after ErrorProne upgrade.
","Upgrade write-behind-rxjava to RxJava v2

Plus resolve warnings now shown after ErrorProne upgrade.
",2016-12-07,2016-12-07,56,ben-manes,caffeine
3231,io.springfox:springfox-swagger-ui,com.github.xiaoymin:swagger-bootstrap-ui,gudaoxuri_dew,modules/cloud-starter/pom.xml,7cb59fc9aa4eb4d6f67d24c486a49fac77f22a16,7cb59fc9aa4eb4d6f67d24c486a49fac77f22a16,"+com.github.xiaoymin:swagger-bootstrap-ui
-io.springfox:springfox-swagger-ui","+com.github.xiaoymin:swagger-bootstrap-ui
-io.springfox:springfox-swagger-ui","import swagger bootstrap ui
","import swagger bootstrap ui
",2018-07-18,2018-07-18,57,gudaoxuri,dew
3236,io.swagger:swagger-annotations,io.swagger.core.v3:swagger-annotations,adamkewley_jobson,jobson/pom.xml,7b612a1e95100350dacab3a7486305b2c7393dd3,7b612a1e95100350dacab3a7486305b2c7393dd3,"+io.swagger.core.v3:swagger-annotations
-io.swagger:swagger-annotations","+io.swagger.core.v3:swagger-annotations
-io.swagger:swagger-annotations","Updated most dependencies to their latest version
","Updated most dependencies to their latest version
",2019-10-25,2019-10-25,58,adamkewley,jobson
3246,jasperreports:jasperreports,net.sf.jasperreports:jasperreports,joshdrummond_webpasswordsafe,trunk/pom.xml,d79d86d398f68fa8a7c2b3245b5ff604b921dc18,d79d86d398f68fa8a7c2b3245b5ff604b921dc18,"+net.sf.jasperreports:jasperreports
-jasperreports:jasperreports","+net.sf.jasperreports:jasperreports
-jasperreports:jasperreports","Fixed bug of not being able to add new group with currently logged in user as a member of that group.  Added password tags column to Current Password Export Report.  Promoted version to 1.0, updated GWT and JasperReports dependency versions (and now also in public maven repository!).","Fixed bug of not being able to add new group with currently logged in user as a member of that group.  Added password tags column to Current Password Export Report.  Promoted version to 1.0, updated GWT and JasperReports dependency versions (and now also in public maven repository!).",2010-08-06,2010-08-06,61,joshdrummond,webpasswordsafe
